EN_Name,FR_Name,ZH_Name,EN_URL,FR_URL,ZH_URL,Category
Forest,Forêt,森林,https://en.wikipedia.org/wiki/Forest,https://fr.wikipedia.org/wiki/For%C3%AAt,https://zh.wikipedia.org/wiki/%E6%A3%AE%E6%9E%97,Geography
Caribbean,Caraïbes,加勒比地区,https://en.wikipedia.org/wiki/Caribbean,https://fr.wikipedia.org/wiki/Cara%C3%AFbes,https://zh.wikipedia.org/wiki/%E5%8A%A0%E5%8B%92%E6%AF%94%E5%9C%B0%E5%8C%BA,Geography
Lagos,Lagos,拉哥斯,https://en.wikipedia.org/wiki/Lagos,https://fr.wikipedia.org/wiki/Lagos,https://zh.wikipedia.org/wiki/%E6%8B%89%E5%93%A5%E6%96%AF,Geography
Pakistan,Pakistan,巴基斯坦,https://en.wikipedia.org/wiki/Pakistan,https://fr.wikipedia.org/wiki/Pakistan,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%9F%BA%E6%96%AF%E5%9D%A6,Geography
Tokyo,Tokyo,東京都,https://en.wikipedia.org/wiki/Tokyo,https://fr.wikipedia.org/wiki/Tokyo,https://zh.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD,Geography
France,France,法国,https://en.wikipedia.org/wiki/France,https://fr.wikipedia.org/wiki/France,https://zh.wikipedia.org/wiki/%E6%B3%95%E5%9B%BD,Geography
Nile,Nil,尼罗河,https://en.wikipedia.org/wiki/Nile,https://fr.wikipedia.org/wiki/Nil,https://zh.wikipedia.org/wiki/%E5%B0%BC%E7%BD%97%E6%B2%B3,Geography
Continent,Continent,洲,https://en.wikipedia.org/wiki/Continent,https://fr.wikipedia.org/wiki/Continent,https://zh.wikipedia.org/wiki/%E6%B4%B2,Geography
Egypt,Égypte,埃及,https://en.wikipedia.org/wiki/Egypt,https://fr.wikipedia.org/wiki/%C3%89gypte,https://zh.wikipedia.org/wiki/%E5%9F%83%E5%8F%8A,Geography
China,Chine,中华人民共和国,https://en.wikipedia.org/wiki/China,https://fr.wikipedia.org/wiki/Chine,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD,Geography
Mediterranean Sea,Mer Méditerranée,地中海,https://en.wikipedia.org/wiki/Mediterranean_Sea,https://fr.wikipedia.org/wiki/Mer_M%C3%A9diterran%C3%A9e,https://zh.wikipedia.org/wiki/%E5%9C%B0%E4%B8%AD%E6%B5%B7,Geography
Thailand,Thaïlande,泰国,https://en.wikipedia.org/wiki/Thailand,https://fr.wikipedia.org/wiki/Tha%C3%AFlande,https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%9B%BD,Geography
South America,Amérique du Sud,南美洲,https://en.wikipedia.org/wiki/South_America,https://fr.wikipedia.org/wiki/Am%C3%A9rique_du_Sud,https://zh.wikipedia.org/wiki/%E5%8D%97%E7%BE%8E%E6%B4%B2,Geography
Vietnam,Viêt Nam,越南,https://en.wikipedia.org/wiki/Vietnam,https://fr.wikipedia.org/wiki/Vi%C3%AAt_Nam,https://zh.wikipedia.org/wiki/%E8%B6%8A%E5%8D%97,Geography
New York City,New York,纽约,https://en.wikipedia.org/wiki/New_York_City,https://fr.wikipedia.org/wiki/New_York,https://zh.wikipedia.org/wiki/%E7%BA%BD%E7%BA%A6,Geography
Beijing,Pékin,北京市,https://en.wikipedia.org/wiki/Beijing,https://fr.wikipedia.org/wiki/P%C3%A9kin,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E5%B8%82,Geography
Hong Kong,Hong Kong,香港,https://en.wikipedia.org/wiki/Hong_Kong,https://fr.wikipedia.org/wiki/Hong_Kong,https://zh.wikipedia.org/wiki/%E9%A6%99%E6%B8%AF,Geography
Atlantic Ocean,Océan Atlantique,大西洋,https://en.wikipedia.org/wiki/Atlantic_Ocean,https://fr.wikipedia.org/wiki/Oc%C3%A9an_Atlantique,https://zh.wikipedia.org/wiki/%E5%A4%A7%E8%A5%BF%E6%B4%8B,Geography
Mecca,La Mecque,麥加,https://en.wikipedia.org/wiki/Mecca,https://fr.wikipedia.org/wiki/La_Mecque,https://zh.wikipedia.org/wiki/%E9%BA%A5%E5%8A%A0,Geography
Oceania,Océanie,大洋洲,https://en.wikipedia.org/wiki/Oceania,https://fr.wikipedia.org/wiki/Oc%C3%A9anie,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%B4%8B%E6%B4%B2,Geography
Yangtze,Yangtsé,长江,https://en.wikipedia.org/wiki/Yangtze,https://fr.wikipedia.org/wiki/Yangts%C3%A9,https://zh.wikipedia.org/wiki/%E9%95%BF%E6%B1%9F,Geography
Netherlands,Pays-Bas (pays constitutif),荷兰,https://en.wikipedia.org/wiki/Netherlands,https://fr.wikipedia.org/wiki/Pays-Bas_(pays_constitutif),https://zh.wikipedia.org/wiki/%E8%8D%B7%E5%85%B0,Geography
South Korea,Corée du Sud,大韩民国,https://en.wikipedia.org/wiki/South_Korea,https://fr.wikipedia.org/wiki/Cor%C3%A9e_du_Sud,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%9F%A9%E6%B0%91%E5%9B%BD,Geography
Great Lakes,Grands Lacs (Amérique du Nord),五大湖,https://en.wikipedia.org/wiki/Great_Lakes,https://fr.wikipedia.org/wiki/Grands_Lacs_(Am%C3%A9rique_du_Nord),https://zh.wikipedia.org/wiki/%E4%BA%94%E5%A4%A7%E6%B9%96,Geography
Moscow,Moscou,莫斯科,https://en.wikipedia.org/wiki/Moscow,https://fr.wikipedia.org/wiki/Moscou,https://zh.wikipedia.org/wiki/%E8%8E%AB%E6%96%AF%E7%A7%91,Geography
Paris,Paris,巴黎,https://en.wikipedia.org/wiki/Paris,https://fr.wikipedia.org/wiki/Paris,https://zh.wikipedia.org/wiki/%E5%B7%B4%E9%BB%8E,Geography
Mexico City,Mexico,墨西哥城,https://en.wikipedia.org/wiki/Mexico_City,https://fr.wikipedia.org/wiki/Mexico,https://zh.wikipedia.org/wiki/%E5%A2%A8%E8%A5%BF%E5%93%A5%E5%9F%8E,Geography
Great Barrier Reef,Grande Barrière de corail,大堡礁,https://en.wikipedia.org/wiki/Great_Barrier_Reef,https://fr.wikipedia.org/wiki/Grande_Barri%C3%A8re_de_corail,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%A0%A1%E7%A4%81,Geography
Myanmar,Birmanie,缅甸,https://en.wikipedia.org/wiki/Myanmar,https://fr.wikipedia.org/wiki/Birmanie,https://zh.wikipedia.org/wiki/%E7%BC%85%E7%94%B8,Geography
Sea,Mer,海,https://en.wikipedia.org/wiki/Sea,https://fr.wikipedia.org/wiki/Mer,https://zh.wikipedia.org/wiki/%E6%B5%B7,Geography
Japan,Japon,日本,https://en.wikipedia.org/wiki/Japan,https://fr.wikipedia.org/wiki/Japon,https://zh.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC,Geography
Amazon River,Amazone (fleuve),亚马孙河,https://en.wikipedia.org/wiki/Amazon_River,https://fr.wikipedia.org/wiki/Amazone_(fleuve),https://zh.wikipedia.org/wiki/%E4%BA%9A%E9%A9%AC%E5%AD%99%E6%B2%B3,Geography
Arctic Ocean,Océan Arctique,北冰洋,https://en.wikipedia.org/wiki/Arctic_Ocean,https://fr.wikipedia.org/wiki/Oc%C3%A9an_Arctique,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%86%B0%E6%B4%8B,Geography
Pacific Ocean,Océan Pacifique,太平洋,https://en.wikipedia.org/wiki/Pacific_Ocean,https://fr.wikipedia.org/wiki/Oc%C3%A9an_Pacifique,https://zh.wikipedia.org/wiki/%E5%A4%AA%E5%B9%B3%E6%B4%8B,Geography
Tanzania,Tanzanie,坦桑尼亚,https://en.wikipedia.org/wiki/Tanzania,https://fr.wikipedia.org/wiki/Tanzanie,https://zh.wikipedia.org/wiki/%E5%9D%A6%E6%A1%91%E5%B0%BC%E4%BA%9A,Geography
Grassland,Pelouse,草地生态系统,https://en.wikipedia.org/wiki/Grassland,https://fr.wikipedia.org/wiki/Pelouse,https://zh.wikipedia.org/wiki/%E8%8D%89%E5%9C%B0%E7%94%9F%E6%80%81%E7%B3%BB%E7%BB%9F,Geography
Nigeria,Nigeria,奈及利亞,https://en.wikipedia.org/wiki/Nigeria,https://fr.wikipedia.org/wiki/Nigeria,https://zh.wikipedia.org/wiki/%E5%A5%88%E5%8F%8A%E5%88%A9%E4%BA%9E,Geography
Lake Victoria,Lac Victoria,維多利亞湖,https://en.wikipedia.org/wiki/Lake_Victoria,https://fr.wikipedia.org/wiki/Lac_Victoria,https://zh.wikipedia.org/wiki/%E7%B6%AD%E5%A4%9A%E5%88%A9%E4%BA%9E%E6%B9%96,Geography
North America,Amérique du Nord,北美洲,https://en.wikipedia.org/wiki/North_America,https://fr.wikipedia.org/wiki/Am%C3%A9rique_du_Nord,https://zh.wikipedia.org/wiki/%E5%8C%97%E7%BE%8E%E6%B4%B2,Geography
Taiwan,Taïwan,中華民國,https://en.wikipedia.org/wiki/Taiwan,https://fr.wikipedia.org/wiki/Ta%C3%AFwan,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B,Geography
Turkey,Turquie,土耳其,https://en.wikipedia.org/wiki/Turkey,https://fr.wikipedia.org/wiki/Turquie,https://zh.wikipedia.org/wiki/%E5%9C%9F%E8%80%B3%E5%85%B6,Geography
Kenya,Kenya,肯尼亚,https://en.wikipedia.org/wiki/Kenya,https://fr.wikipedia.org/wiki/Kenya,https://zh.wikipedia.org/wiki/%E8%82%AF%E5%B0%BC%E4%BA%9A,Geography
Poland,Pologne,波兰,https://en.wikipedia.org/wiki/Poland,https://fr.wikipedia.org/wiki/Pologne,https://zh.wikipedia.org/wiki/%E6%B3%A2%E5%85%B0,Geography
Africa,Afrique,非洲,https://en.wikipedia.org/wiki/Africa,https://fr.wikipedia.org/wiki/Afrique,https://zh.wikipedia.org/wiki/%E9%9D%9E%E6%B4%B2,Geography
Ganges,Gange,恒河,https://en.wikipedia.org/wiki/Ganges,https://fr.wikipedia.org/wiki/Gange,https://zh.wikipedia.org/wiki/%E6%81%92%E6%B2%B3,Geography
Singapore,Singapour,新加坡,https://en.wikipedia.org/wiki/Singapore,https://fr.wikipedia.org/wiki/Singapour,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8A%A0%E5%9D%A1,Geography
Saudi Arabia,Arabie saoudite,沙特阿拉伯,https://en.wikipedia.org/wiki/Saudi_Arabia,https://fr.wikipedia.org/wiki/Arabie_saoudite,https://zh.wikipedia.org/wiki/%E6%B2%99%E7%89%B9%E9%98%BF%E6%8B%89%E4%BC%AF,Geography
Jerusalem,Jérusalem,耶路撒冷,https://en.wikipedia.org/wiki/Jerusalem,https://fr.wikipedia.org/wiki/J%C3%A9rusalem,https://zh.wikipedia.org/wiki/%E8%80%B6%E8%B7%AF%E6%92%92%E5%86%B7,Geography
Glacier,Glacier,冰川,https://en.wikipedia.org/wiki/Glacier,https://fr.wikipedia.org/wiki/Glacier,https://zh.wikipedia.org/wiki/%E5%86%B0%E5%B7%9D,Geography
Sahara,Sahara,撒哈拉沙漠,https://en.wikipedia.org/wiki/Sahara,https://fr.wikipedia.org/wiki/Sahara,https://zh.wikipedia.org/wiki/%E6%92%92%E5%93%88%E6%8B%89%E6%B2%99%E6%BC%A0,Geography
United Kingdom,Royaume-Uni,英国,https://en.wikipedia.org/wiki/United_Kingdom,https://fr.wikipedia.org/wiki/Royaume-Uni,https://zh.wikipedia.org/wiki/%E8%8B%B1%E5%9B%BD,Geography
Geography,Géographie,地理学,https://en.wikipedia.org/wiki/Geography,https://fr.wikipedia.org/wiki/G%C3%A9ographie,https://zh.wikipedia.org/wiki/%E5%9C%B0%E7%90%86%E5%AD%A6,Geography
London,Londres,伦敦,https://en.wikipedia.org/wiki/London,https://fr.wikipedia.org/wiki/Londres,https://zh.wikipedia.org/wiki/%E4%BC%A6%E6%95%A6,Geography
Land,NA,陆地,https://en.wikipedia.org/wiki/Land,NA,https://zh.wikipedia.org/wiki/%E9%99%86%E5%9C%B0,Geography
Russia,Russie,俄罗斯,https://en.wikipedia.org/wiki/Russia,https://fr.wikipedia.org/wiki/Russie,https://zh.wikipedia.org/wiki/%E4%BF%84%E7%BD%97%E6%96%AF,Geography
Mexico,Mexique,墨西哥,https://en.wikipedia.org/wiki/Mexico,https://fr.wikipedia.org/wiki/Mexique,https://zh.wikipedia.org/wiki/%E5%A2%A8%E8%A5%BF%E5%93%A5,Geography
Iran,Iran,伊朗,https://en.wikipedia.org/wiki/Iran,https://fr.wikipedia.org/wiki/Iran,https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%9C%97,Geography
Cairo,Le Caire,开罗,https://en.wikipedia.org/wiki/Cairo,https://fr.wikipedia.org/wiki/Le_Caire,https://zh.wikipedia.org/wiki/%E5%BC%80%E7%BD%97,Geography
Istanbul,Istanbul,伊斯坦堡,https://en.wikipedia.org/wiki/Istanbul,https://fr.wikipedia.org/wiki/Istanbul,https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%96%AF%E5%9D%A6%E5%A0%A1,Geography
City,Ville,城市,https://en.wikipedia.org/wiki/City,https://fr.wikipedia.org/wiki/Ville,https://zh.wikipedia.org/wiki/%E5%9F%8E%E5%B8%82,Geography
Jakarta,Jakarta,雅加达,https://en.wikipedia.org/wiki/Jakarta,https://fr.wikipedia.org/wiki/Jakarta,https://zh.wikipedia.org/wiki/%E9%9B%85%E5%8A%A0%E8%BE%BE,Geography
Democratic Republic of the Congo,République démocratique du Congo,刚果民主共和国,https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo,https://fr.wikipedia.org/wiki/R%C3%A9publique_d%C3%A9mocratique_du_Congo,https://zh.wikipedia.org/wiki/%E5%88%9A%E6%9E%9C%E6%B0%91%E4%B8%BB%E5%85%B1%E5%92%8C%E5%9B%BD,Geography
Antarctica,Antarctique,南极洲,https://en.wikipedia.org/wiki/Antarctica,https://fr.wikipedia.org/wiki/Antarctique,https://zh.wikipedia.org/wiki/%E5%8D%97%E6%9E%81%E6%B4%B2,Geography
Himalayas,Himalaya,喜马拉雅山脉,https://en.wikipedia.org/wiki/Himalayas,https://fr.wikipedia.org/wiki/Himalaya,https://zh.wikipedia.org/wiki/%E5%96%9C%E9%A9%AC%E6%8B%89%E9%9B%85%E5%B1%B1%E8%84%89,Geography
Mississippi River,Mississippi (fleuve),密西西比河,https://en.wikipedia.org/wiki/Mississippi_River,https://fr.wikipedia.org/wiki/Mississippi_(fleuve),https://zh.wikipedia.org/wiki/%E5%AF%86%E8%A5%BF%E8%A5%BF%E6%AF%94%E6%B2%B3,Geography
Brazil,Brésil,巴西,https://en.wikipedia.org/wiki/Brazil,https://fr.wikipedia.org/wiki/Br%C3%A9sil,https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%A5%BF,Geography
Bangladesh,Bangladesh,孟加拉国,https://en.wikipedia.org/wiki/Bangladesh,https://fr.wikipedia.org/wiki/Bangladesh,https://zh.wikipedia.org/wiki/%E5%AD%9F%E5%8A%A0%E6%8B%89%E5%9B%BD,Geography
River,Rivière,河流,https://en.wikipedia.org/wiki/River,https://fr.wikipedia.org/wiki/Rivi%C3%A8re,https://zh.wikipedia.org/wiki/%E6%B2%B3%E6%B5%81,Geography
Ethiopia,Éthiopie,埃塞俄比亚,https://en.wikipedia.org/wiki/Ethiopia,https://fr.wikipedia.org/wiki/%C3%89thiopie,https://zh.wikipedia.org/wiki/%E5%9F%83%E5%A1%9E%E4%BF%84%E6%AF%94%E4%BA%9A,Geography
Australia,Australie,澳大利亚,https://en.wikipedia.org/wiki/Australia,https://fr.wikipedia.org/wiki/Australie,https://zh.wikipedia.org/wiki/%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A,Geography
Europe,Europe,欧洲,https://en.wikipedia.org/wiki/Europe,https://fr.wikipedia.org/wiki/Europe,https://zh.wikipedia.org/wiki/%E6%AC%A7%E6%B4%B2,Geography
Desert,Désert,荒漠,https://en.wikipedia.org/wiki/Desert,https://fr.wikipedia.org/wiki/D%C3%A9sert,https://zh.wikipedia.org/wiki/%E8%8D%92%E6%BC%A0,Geography
Caspian Sea,Mer Caspienne,裏海,https://en.wikipedia.org/wiki/Caspian_Sea,https://fr.wikipedia.org/wiki/Mer_Caspienne,https://zh.wikipedia.org/wiki/%E8%A3%8F%E6%B5%B7,Geography
Country,Pays,国家,https://en.wikipedia.org/wiki/Country,https://fr.wikipedia.org/wiki/Pays,https://zh.wikipedia.org/wiki/%E5%9B%BD%E5%AE%B6,Geography
Lake,Lac,湖泊,https://en.wikipedia.org/wiki/Lake,https://fr.wikipedia.org/wiki/Lac,https://zh.wikipedia.org/wiki/%E6%B9%96%E6%B3%8A,Geography
Andes,Cordillère des Andes,安地斯山脈,https://en.wikipedia.org/wiki/Andes,https://fr.wikipedia.org/wiki/Cordill%C3%A8re_des_Andes,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%9C%B0%E6%96%AF%E5%B1%B1%E8%84%88,Geography
Indonesia,Indonésie,印度尼西亚,https://en.wikipedia.org/wiki/Indonesia,https://fr.wikipedia.org/wiki/Indon%C3%A9sie,https://zh.wikipedia.org/wiki/%E5%8D%B0%E5%BA%A6%E5%B0%BC%E8%A5%BF%E4%BA%9A,Geography
Middle East,Moyen-Orient,中东,https://en.wikipedia.org/wiki/Middle_East,https://fr.wikipedia.org/wiki/Moyen-Orient,https://zh.wikipedia.org/wiki/%E4%B8%AD%E4%B8%9C,Geography
Mountain,Montagne,山,https://en.wikipedia.org/wiki/Mountain,https://fr.wikipedia.org/wiki/Montagne,https://zh.wikipedia.org/wiki/%E5%B1%B1,Geography
Philippines,Philippines,菲律宾,https://en.wikipedia.org/wiki/Philippines,https://fr.wikipedia.org/wiki/Philippines,https://zh.wikipedia.org/wiki/%E8%8F%B2%E5%BE%8B%E5%AE%BE,Geography
English literature,Littérature de langue anglaise,英語文學,https://en.wikipedia.org/wiki/English_literature,https://fr.wikipedia.org/wiki/Litt%C3%A9rature_de_langue_anglaise,https://zh.wikipedia.org/wiki/%E8%8B%B1%E8%AA%9E%E6%96%87%E5%AD%B8,Arts
Sculpture,Sculpture,雕塑,https://en.wikipedia.org/wiki/Sculpture,https://fr.wikipedia.org/wiki/Sculpture,https://zh.wikipedia.org/wiki/%E9%9B%95%E5%A1%91,Arts
Film,Film (cinéma),电影,https://en.wikipedia.org/wiki/Film,https://fr.wikipedia.org/wiki/Film_(cin%C3%A9ma),https://zh.wikipedia.org/wiki/%E7%94%B5%E5%BD%B1,Arts
Pottery,Poterie,陶器,https://en.wikipedia.org/wiki/Pottery,https://fr.wikipedia.org/wiki/Poterie,https://zh.wikipedia.org/wiki/%E9%99%B6%E5%99%A8,Arts
Prehistoric art,Art préhistorique,原始藝術,https://en.wikipedia.org/wiki/Prehistoric_art,https://fr.wikipedia.org/wiki/Art_pr%C3%A9historique,https://zh.wikipedia.org/wiki/%E5%8E%9F%E5%A7%8B%E8%97%9D%E8%A1%93,Arts
Architecture,Architecture,建筑,https://en.wikipedia.org/wiki/Architecture,https://fr.wikipedia.org/wiki/Architecture,https://zh.wikipedia.org/wiki/%E5%BB%BA%E7%AD%91,Arts
Literature,Littérature,文學,https://en.wikipedia.org/wiki/Literature,https://fr.wikipedia.org/wiki/Litt%C3%A9rature,https://zh.wikipedia.org/wiki/%E6%96%87%E5%AD%B8,Arts
Art,Art,艺术,https://en.wikipedia.org/wiki/Art,https://fr.wikipedia.org/wiki/Art,https://zh.wikipedia.org/wiki/%E8%89%BA%E6%9C%AF,Arts
Novel,Roman (littérature),長篇小說,https://en.wikipedia.org/wiki/Novel,https://fr.wikipedia.org/wiki/Roman_(litt%C3%A9rature),https://zh.wikipedia.org/wiki/%E9%95%B7%E7%AF%87%E5%B0%8F%E8%AA%AA,Arts
Jazz,Jazz,爵士乐,https://en.wikipedia.org/wiki/Jazz,https://fr.wikipedia.org/wiki/Jazz,https://zh.wikipedia.org/wiki/%E7%88%B5%E5%A3%AB%E4%B9%90,Arts
Orchestra,Orchestre,管弦樂團,https://en.wikipedia.org/wiki/Orchestra,https://fr.wikipedia.org/wiki/Orchestre,https://zh.wikipedia.org/wiki/%E7%AE%A1%E5%BC%A6%E6%A8%82%E5%9C%98,Arts
Short story,Nouvelle,短篇小说,https://en.wikipedia.org/wiki/Short_story,https://fr.wikipedia.org/wiki/Nouvelle,https://zh.wikipedia.org/wiki/%E7%9F%AD%E7%AF%87%E5%B0%8F%E8%AF%B4,Arts
Animation,Animation (audiovisuel),动画,https://en.wikipedia.org/wiki/Animation,https://fr.wikipedia.org/wiki/Animation_(audiovisuel),https://zh.wikipedia.org/wiki/%E5%8A%A8%E7%94%BB,Arts
Singing,Chant,歌唱,https://en.wikipedia.org/wiki/Singing,https://fr.wikipedia.org/wiki/Chant,https://zh.wikipedia.org/wiki/%E6%AD%8C%E5%94%B1,Arts
Piano,Piano,钢琴,https://en.wikipedia.org/wiki/Piano,https://fr.wikipedia.org/wiki/Piano,https://zh.wikipedia.org/wiki/%E9%92%A2%E7%90%B4,Arts
Drawing,Dessin,素描,https://en.wikipedia.org/wiki/Drawing,https://fr.wikipedia.org/wiki/Dessin,https://zh.wikipedia.org/wiki/%E7%B4%A0%E6%8F%8F,Arts
Rock music,Rock,摇滚乐,https://en.wikipedia.org/wiki/Rock_music,https://fr.wikipedia.org/wiki/Rock,https://zh.wikipedia.org/wiki/%E6%91%87%E6%BB%9A%E4%B9%90,Arts
Fiction,Fiction,虛構,https://en.wikipedia.org/wiki/Fiction,https://fr.wikipedia.org/wiki/Fiction,https://zh.wikipedia.org/wiki/%E8%99%9B%E6%A7%8B,Arts
Romanticism,Romantisme,浪漫主义,https://en.wikipedia.org/wiki/Romanticism,https://fr.wikipedia.org/wiki/Romantisme,https://zh.wikipedia.org/wiki/%E6%B5%AA%E6%BC%AB%E4%B8%BB%E4%B9%89,Arts
Dance,Danse,舞蹈,https://en.wikipedia.org/wiki/Dance,https://fr.wikipedia.org/wiki/Danse,https://zh.wikipedia.org/wiki/%E8%88%9E%E8%B9%88,Arts
Photography,Photographie,摄影,https://en.wikipedia.org/wiki/Photography,https://fr.wikipedia.org/wiki/Photographie,https://zh.wikipedia.org/wiki/%E6%91%84%E5%BD%B1,Arts
Classical music,Musique classique,古典音乐,https://en.wikipedia.org/wiki/Classical_music,https://fr.wikipedia.org/wiki/Musique_classique,https://zh.wikipedia.org/wiki/%E5%8F%A4%E5%85%B8%E9%9F%B3%E4%B9%90,Arts
Opera,Opéra,歌剧,https://en.wikipedia.org/wiki/Opera,https://fr.wikipedia.org/wiki/Op%C3%A9ra,https://zh.wikipedia.org/wiki/%E6%AD%8C%E5%89%A7,Arts
Visual arts,Arts visuels,視覺藝術,https://en.wikipedia.org/wiki/Visual_arts,https://fr.wikipedia.org/wiki/Arts_visuels,https://zh.wikipedia.org/wiki/%E8%A6%96%E8%A6%BA%E8%97%9D%E8%A1%93,Arts
Fashion,Mode (habillement),时尚,https://en.wikipedia.org/wiki/Fashion,https://fr.wikipedia.org/wiki/Mode_(habillement),https://zh.wikipedia.org/wiki/%E6%97%B6%E5%B0%9A,Arts
Calligraphy,Calligraphie,书法,https://en.wikipedia.org/wiki/Calligraphy,https://fr.wikipedia.org/wiki/Calligraphie,https://zh.wikipedia.org/wiki/%E4%B9%A6%E6%B3%95,Arts
Painting,Peinture (art),绘画,https://en.wikipedia.org/wiki/Painting,https://fr.wikipedia.org/wiki/Peinture_(art),https://zh.wikipedia.org/wiki/%E7%BB%98%E7%94%BB,Arts
Musical instrument,Instrument de musique,乐器,https://en.wikipedia.org/wiki/Musical_instrument,https://fr.wikipedia.org/wiki/Instrument_de_musique,https://zh.wikipedia.org/wiki/%E4%B9%90%E5%99%A8,Arts
Comics,Bande dessinée,漫画,https://en.wikipedia.org/wiki/Comics,https://fr.wikipedia.org/wiki/Bande_dessin%C3%A9e,https://zh.wikipedia.org/wiki/%E6%BC%AB%E7%94%BB,Arts
Museum,Musée,博物馆,https://en.wikipedia.org/wiki/Museum,https://fr.wikipedia.org/wiki/Mus%C3%A9e,https://zh.wikipedia.org/wiki/%E5%8D%9A%E7%89%A9%E9%A6%86,Arts
Modernism,Modernisme,現代主義,https://en.wikipedia.org/wiki/Modernism,https://fr.wikipedia.org/wiki/Modernisme,https://zh.wikipedia.org/wiki/%E7%8F%BE%E4%BB%A3%E4%B8%BB%E7%BE%A9,Arts
Great Pyramid of Giza,Pyramide de Khéops,胡夫金字塔,https://en.wikipedia.org/wiki/Great_Pyramid_of_Giza,https://fr.wikipedia.org/wiki/Pyramide_de_Kh%C3%A9ops,https://zh.wikipedia.org/wiki/%E8%83%A1%E5%A4%AB%E9%87%91%E5%AD%97%E5%A1%94,Arts
Music,Musique,音乐,https://en.wikipedia.org/wiki/Music,https://fr.wikipedia.org/wiki/Musique,https://zh.wikipedia.org/wiki/%E9%9F%B3%E4%B9%90,Arts
Folk music,Musique folk,民間音樂,https://en.wikipedia.org/wiki/Folk_music,https://fr.wikipedia.org/wiki/Musique_folk,https://zh.wikipedia.org/wiki/%E6%B0%91%E9%96%93%E9%9F%B3%E6%A8%82,Arts
Pop music,Pop (musique),流行 (音樂類型),https://en.wikipedia.org/wiki/Pop_music,https://fr.wikipedia.org/wiki/Pop_(musique),https://zh.wikipedia.org/wiki/%E6%B5%81%E8%A1%8C_(%E9%9F%B3%E6%A8%82%E9%A1%9E%E5%9E%8B),Arts
Poetry,Poésie,诗歌,https://en.wikipedia.org/wiki/Poetry,https://fr.wikipedia.org/wiki/Po%C3%A9sie,https://zh.wikipedia.org/wiki/%E8%AF%97%E6%AD%8C,Arts
Great Wall of China,Grande Muraille,长城,https://en.wikipedia.org/wiki/Great_Wall_of_China,https://fr.wikipedia.org/wiki/Grande_Muraille,https://zh.wikipedia.org/wiki/%E9%95%BF%E5%9F%8E,Arts
Theatre,Théâtre,劇場藝術,https://en.wikipedia.org/wiki/Theatre,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre,https://zh.wikipedia.org/wiki/%E5%8A%87%E5%A0%B4%E8%97%9D%E8%A1%93,Arts
Abstract art,Art abstrait,抽象藝術,https://en.wikipedia.org/wiki/Abstract_art,https://fr.wikipedia.org/wiki/Art_abstrait,https://zh.wikipedia.org/wiki/%E6%8A%BD%E8%B1%A1%E8%97%9D%E8%A1%93,Arts
Fairy tale,Conte merveilleux,童話,https://en.wikipedia.org/wiki/Fairy_tale,https://fr.wikipedia.org/wiki/Conte_merveilleux,https://zh.wikipedia.org/wiki/%E7%AB%A5%E8%A9%B1,Arts
Epic poetry,Épopée,史诗,https://en.wikipedia.org/wiki/Epic_poetry,https://fr.wikipedia.org/wiki/%C3%89pop%C3%A9e,https://zh.wikipedia.org/wiki/%E5%8F%B2%E8%AF%97,Arts
Realism (arts),Réalisme (arts),现实主义,https://en.wikipedia.org/wiki/Realism_(arts),https://fr.wikipedia.org/wiki/R%C3%A9alisme_(arts),https://zh.wikipedia.org/wiki/%E7%8E%B0%E5%AE%9E%E4%B8%BB%E4%B9%89,Arts
Design,Design,設計,https://en.wikipedia.org/wiki/Design,https://fr.wikipedia.org/wiki/Design,https://zh.wikipedia.org/wiki/%E8%A8%AD%E8%A8%88,Arts
Performing arts,Spectacle vivant,表演艺术,https://en.wikipedia.org/wiki/Performing_arts,https://fr.wikipedia.org/wiki/Spectacle_vivant,https://zh.wikipedia.org/wiki/%E8%A1%A8%E6%BC%94%E8%89%BA%E6%9C%AF,Arts
